date,temp,humid,wind,radia,rain,flow,ks mrk.,ETp
2003-10-15 00:00:00,3.563888888888889,82.69444444444444,1.448611111111111,130.22222222222223,0.0,159.15,0.0,0.265
2003-10-15 12:00:00,5.144444444444444,76.31944444444444,1.8125,73.25,0.0,156.9,0.0,0.265
2003-10-16 00:00:00,2.763888888888889,85.69444444444444,0.7774647887323944,128.56944444444446,0.0,154.4,0.0,0.18
2003-10-16 12:00:00,3.693055555555555,79.97222222222223,0.7138888888888889,71.80555555555556,0.1,151.9,0.0,0.18
2003-10-17 00:00:00,1.102777777777778,92.80555555555556,0.8041666666666667,77.26388888888889,0.0,151.75,0.0,0.22
2003-10-17 12:00:00,7.122222222222222,79.51388888888889,1.7972222222222225,29.97222222222222,0.0,151.6,0.0,0.22
2003-10-18 00:00:00,6.502777777777777,79.93055555555556,2.2416666666666667,24.041666666666668,0.0,153.3,0.0,0.335
2003-10-18 12:00:00,7.190277777777778,84.70833333333333,1.4472222222222222,10.708333333333334,0.0,155.0,0.0,0.335
2003-10-19 00:00:00,4.506944444444445,93.75,1.834722222222222,12.11111111111111,0.0,157.2,0.0,0.23
2003-10-19 12:00:00,4.0569444444444445,90.79166666666669,4.338888888888889,11.180555555555555,13.0,159.4,0.0,0.23
2003-10-20 00:00:00,3.1305555555555555,86.13888888888889,4.493055555555555,87.18055555555556,6.1,244.55,0.0,0.295
2003-10-20 12:00:00,3.4208333333333334,75.06944444444444,2.488888888888889,58.138888888888886,0.0,329.7,0.0,0.295
2003-10-21 00:00:00,2.711111111111111,83.125,4.698611111111111,23.93055555555556,0.4,321.95,0.0,0.485
2003-10-21 12:00:00,4.286111111111111,68.45833333333333,6.197222222222222,23.68055555555556,0.0,314.2,0.0,0.485
2003-10-22 00:00:00,1.7013888888888888,77.13888888888889,4.355555555555556,117.15277777777776,0.0,285.75,0.0,0.315
2003-10-22 12:00:00,1.2625000000000002,65.125,1.961111111111111,62.94444444444444,0.0,257.3,0.0,0.315
2003-10-23 00:00:00,-1.7583333333333333,75.375,2.051388888888889,114.20833333333331,0.0,243.35,0.0,0.165
2003-10-23 12:00:00,-2.4875,73.22222222222223,1.6972222222222222,61.79166666666666,0.0,229.4,0.0,0.165
2003-10-24 00:00:00,-2.8,85.56944444444444,1.0347222222222223,63.55555555555556,0.1,212.25,0.0,0.23
2003-10-24 12:00:00,2.3597222222222225,72.48611111111111,4.188888888888889,41.79166666666666,0.0,195.1,0.0,0.23
2003-10-25 00:00:00,5.591666666666667,87.125,4.887499999999999,53.888888888888886,0.8999999999999999,186.35,0.0,0.37
2003-10-25 12:00:00,4.586111111111111,68.11111111111111,2.0569444444444445,24.319444444444443,0.0,177.6,0.0,0.37
2003-10-26 00:00:00,0.5458333333333333,64.13888888888889,2.015277777777777,107.77777777777776,0.0,176.35,0.0,0.185
2003-10-26 12:00:00,-1.1902777777777778,74.72222222222223,1.6083333333333334,56.18055555555556,0.0,175.1,0.0,0.185
2003-10-27 00:00:00,-1.5902777777777777,83.94444444444444,2.240277777777778,47.32394366197183,0.0,173.7,0.0,0.3
2003-10-27 12:00:00,6.145833333333333,78.15277777777777,5.255555555555556,17.36111111111111,0.0,172.3,0.0,0.3
2003-10-28 00:00:00,8.041666666666666,89.29166666666667,5.488888888888889,23.43055555555556,0.3,171.7,0.0,0.37
