date,temp,humid,wind,radia,precip,ETp,Q(l/s),ks mrk.,Q_mm_d
2007-10-30 12:00:00,6.997222222222223,87.19444444444444,2.770833333333333,53.91666666666666,0.0,0.075,924.3,0.0,0.5704251428571429
2007-10-31 00:00:00,6.348611111111111,92.81944444444444,2.427777777777778,75.70833333333333,0.0,0.15,825.55,0.0,0.5094822857142857
2007-10-31 12:00:00,10.65277777777778,92.63888888888889,3.697222222222222,12.90277777777778,0.0,0.15,726.8,0.0,0.44853942857142853
2007-11-01 00:00:00,12.1125,90.83333333333331,5.993055555555555,19.0,0.0,0.305,646.3499999999999,0.0,0.39889028571428564
2007-11-01 12:00:00,11.426388888888887,93.33333333333331,5.154166666666667,10.51388888888889,0.3,0.305,565.9,0.0,0.34924114285714286
2007-11-02 00:00:00,8.350000000000001,94.30555555555556,1.1152777777777778,35.611111111111114,0.0,0.11,535.25,0.0,0.3303257142857143
2007-11-02 12:00:00,6.776388888888889,88.30555555555556,1.3277777777777775,47.56944444444444,0.0,0.11,504.6,0.0,0.3114102857142857
2007-11-03 00:00:00,10.015277777777778,91.27777777777776,6.35,76.11111111111111,0.4,0.23,497.1,0.0,0.30678171428571427
2007-11-03 12:00:00,9.411111111111111,85.83333333333333,5.120833333333334,39.263888888888886,0.0,0.23,489.6,0.0,0.30215314285714284
2007-11-04 00:00:00,7.747222222222222,80.01388888888889,2.468055555555555,95.41666666666669,0.0,0.01,478.85,0.0,0.29551885714285714
2007-11-04 12:00:00,3.5875000000000004,87.36111111111111,0.9902777777777776,48.44444444444444,0.0,0.01,468.1,0.0,0.28888457142857144
2007-11-05 00:00:00,3.348611111111111,97.15277777777776,1.3763888888888889,72.19444444444444,0.0,0.085,460.2000000000001,0.0,0.2840091428571429
2007-11-05 12:00:00,7.381944444444445,89.0,4.166666666666667,12.0,3.7,0.085,452.3,0.0,0.27913371428571426
2007-11-06 00:00:00,7.215277777777778,87.08333333333333,4.483333333333333,54.04166666666666,5.7,0.31,615.08375,0.0,0.37959454285714284
2007-11-06 12:00:00,5.415277777777778,76.66666666666667,3.844444444444445,11.98611111111111,2.4,0.31,777.8675000000001,0.0,0.4800553714285714
2007-11-07 00:00:00,7.219444444444444,90.26388888888889,5.969444444444445,43.458333333333336,8.0,0.34,818.1666666666666,0.0,0.5049257142857143
2007-11-07 12:00:00,8.094444444444443,77.34722222222223,5.987500000000001,27.59722222222222,0.0,0.34,944.9372093023256,0.0,0.5831612491694352
2007-11-08 00:00:00,6.622222222222223,87.90277777777777,3.186111111111112,53.73611111111112,0.0,0.185,995.3048780487804,0.0,0.6142452961672473
2007-11-08 12:00:00,8.601388888888888,89.77777777777777,4.819444444444445,15.819444444444445,3.2,0.185,940.8666666666668,0.0,0.580649142857143
2007-11-09 00:00:00,5.502777777777777,86.95833333333333,6.0,23.38888888888889,2.7,0.405,932.4761904761904,0.0,0.5754710204081632
2007-11-09 12:00:00,4.280555555555555,76.66666666666667,6.859722222222222,9.47222222222222,2.7,0.405,945.703448275862,0.0,0.5836341280788176
2007-11-10 00:00:00,4.248611111111111,64.04166666666667,4.109722222222222,80.98611111111111,0.7000000000000001,0.32,964.541463414634,0.0,0.5952598745644598
2007-11-10 12:00:00,3.816666666666667,72.36111111111111,4.205555555555556,36.833333333333336,0.0,0.32,976.7477272727272,0.0,0.6027928831168831
2007-11-11 00:00:00,1.0722222222222222,89.05555555555556,1.6069444444444445,78.68055555555556,0.0,-0.0,935.1477272727273,0.0,0.5771197402597403
2007-11-11 12:00:00,1.3180555555555555,85.52777777777777,2.4833333333333334,31.041666666666668,0.9,-0.0,890.4976744186047,0.0,0.5495642790697675
2007-11-12 00:00:00,0.6277777777777778,93.38888888888889,1.963888888888889,49.47222222222222,0.9,0.07,841.3405405405405,0.0,0.519227305019305
2007-11-12 12:00:00,2.873611111111112,82.23611111111111,2.923611111111111,25.65277777777778,0.0,0.07,795.8742857142856,0.0,0.4911681306122449
2007-11-13 00:00:00,2.843055555555555,89.04166666666667,2.727777777777778,37.55555555555556,2.2,0.145,771.6064516129032,0.0,0.47619141013824884
2007-11-13 12:00:00,1.7680555555555555,79.83333333333333,2.1597222222222223,16.944444444444443,0.0,0.145,765.1608695652175,0.0,0.47221356521739133
2007-11-14 00:00:00,0.5027777777777778,80.52777777777777,2.9875,44.458333333333336,0.0,0.135,765.9533333333333,0.0,0.47270262857142853
2007-11-14 12:00:00,0.2541666666666666,80.66666666666667,2.433333333333333,22.93055555555556,0.0,0.135,739.6709677419354,0.0,0.45648265437788016
2007-11-15 00:00:00,-0.6972222222222223,85.63888888888889,0.8833333333333333,13.819444444444445,0.0,0.165,708.1375,0.0,0.4370220000000001
2007-11-15 12:00:00,0.8652777777777778,83.15277777777777,1.6055555555555554,6.458333333333333,0.0,0.165,682.1689655172413,0.0,0.4209957044334975
2007-11-16 00:00:00,3.448611111111111,96.91666666666669,1.955555555555556,44.513888888888886,0.0,0.015,653.5222222222222,0.0,0.4033165714285714
2007-11-16 12:00:00,5.620833333333334,94.55555555555556,2.6222222222222222,17.569444444444443,0.0,0.015,650.5592592592592,0.0,0.40148799999999996
2007-11-17 00:00:00,7.0,96.40277777777776,2.7555555555555555,13.40277777777778,0.2,0.13,635.8823529411765,0.0,0.3924302521008403
2007-11-17 12:00:00,7.156944444444444,95.34722222222224,1.709722222222222,11.25,0.3,0.13,631.75,0.0,0.38988
2007-11-18 00:00:00,4.873611111111111,99.38888888888889,0.6791666666666667,29.319444444444443,0.0,0.05,609.7583333333333,0.0,0.376308
2007-11-18 12:00:00,6.561111111111111,97.47222222222224,1.6236111111111111,9.930555555555555,0.0,0.05,608.5413793103448,0.0,0.3755569655172414
